store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,reorder_gap,safety_stock_gap,stock_to_reorder_ratio,risk_category,risk_score
ST20,SKU03414,203,57,26,2025-08-02,146,177,3.56140350877193,Low,10
ST27,SKU02141,0,60,23,2025-10-12,-60,-23,0.0,Critical,100
ST08,SKU02128,174,57,17,2025-07-01,117,157,3.0526315789473686,Low,10
ST06,SKU01264,279,88,29,2025-05-26,191,250,3.1704545454545454,Low,10
ST27,SKU00155,70,22,9,2025-07-11,48,61,3.1818181818181817,Low,10
ST23,SKU00679,130,24,11,2025-08-09,106,119,5.416666666666667,Low,10
ST13,SKU02472,322,67,32,2025-05-23,255,290,4.8059701492537314,Low,10
ST16,SKU03709,284,60,28,2025-06-03,224,256,4.733333333333333,Low,10
ST26,SKU00721,200,35,15,2025-08-04,165,185,5.714285714285714,Low,10
ST12,SKU04987,436,85,38,2025-07-21,351,398,5.129411764705883,Low,10
ST05,SKU01830,162,31,12,2025-06-19,131,150,5.225806451612903,Low,10
ST25,SKU04926,0,30,15,2025-09-12,-30,-15,0.0,Critical,100
ST21,SKU03235,133,34,8,2025-05-31,99,125,3.911764705882353,Low,10
ST04,SKU01605,323,73,22,2025-07-01,250,301,4.424657534246576,Low,10
ST14,SKU02064,331,61,26,2025-08-27,270,305,5.426229508196721,Low,10
ST07,SKU02842,313,94,26,2025-07-24,219,287,3.3297872340425534,Low,10
ST20,SKU03535,0,82,19,2025-08-29,-82,-19,0.0,Critical,100
ST23,SKU00571,159,44,18,2025-05-29,115,141,3.6136363636363638,Low,10
ST26,SKU03057,0,34,8,2025-10-02,-34,-8,0.0,Critical,100
ST05,SKU04166,0,23,8,2025-08-13,-23,-8,0.0,Critical,100
ST10,SKU04281,126,40,10,2025-05-18,86,116,3.15,Low,10
ST03,SKU03073,555,98,38,2025-06-19,457,517,5.663265306122449,Low,10
ST13,SKU01317,0,45,10,2025-09-25,-45,-10,0.0,Critical,100
ST09,SKU02070,162,34,8,2025-06-09,128,154,4.764705882352941,Low,10
ST11,SKU04654,120,30,13,2025-06-28,90,107,4.0,Low,10
ST07,SKU03192,410,74,19,2025-05-10,336,391,5.54054054054054,Low,10
ST26,SKU00024,301,88,33,2025-05-06,213,268,3.4204545454545454,Low,10
ST01,SKU01428,289,74,26,2025-05-19,215,263,3.9054054054054053,Low,10
ST01,SKU03414,74,22,8,2025-05-22,52,66,3.3636363636363638,Low,10
ST08,SKU00155,337,88,31,2025-05-25,249,306,3.8295454545454546,Low,10
ST30,SKU02129,314,66,15,2025-07-08,248,299,4.757575757575758,Low,10
ST06,SKU03492,383,72,29,2025-07-17,311,354,5.319444444444445,Low,10
ST23,SKU02907,341,97,27,2025-07-04,244,314,3.515463917525773,Low,10
ST14,SKU03353,0,47,21,2025-09-25,-47,-21,0.0,Critical,100
ST09,SKU01023,173,37,12,2025-06-30,136,161,4.675675675675675,Low,10
ST14,SKU01138,0,31,11,2025-08-20,-31,-11,0.0,Critical,100
ST04,SKU00679,169,53,25,2025-08-22,116,144,3.188679245283019,Low,10
ST19,SKU01970,400,75,21,2025-08-13,325,379,5.333333333333333,Low,10
ST12,SKU03014,346,95,20,2025-07-24,251,326,3.642105263157895,Low,10
ST04,SKU03833,233,71,34,2025-08-09,162,199,3.2816901408450705,Low,10
ST26,SKU04346,0,66,18,2025-10-06,-66,-18,0.0,Critical,100
ST17,SKU04526,223,41,16,2025-08-05,182,207,5.439024390243903,Low,10
ST22,SKU04641,359,79,37,2025-06-30,280,322,4.544303797468355,Low,10
ST24,SKU01038,165,39,19,2025-08-19,126,146,4.230769230769231,Low,10
ST03,SKU04362,0,91,28,2025-08-12,-91,-28,0.0,Critical,100
ST08,SKU04706,379,82,36,2025-05-13,297,343,4.621951219512195,Low,10
ST01,SKU03535,0,32,12,2025-08-14,-32,-12,0.0,Critical,100
ST25,SKU01906,467,100,39,2025-06-25,367,428,4.67,Low,10
ST30,SKU04236,231,58,20,2025-08-20,173,211,3.9827586206896552,Low,10
ST25,SKU01677,0,96,46,2025-10-12,-96,-46,0.0,Critical,100
ST04,SKU00571,471,82,40,2025-09-02,389,431,5.7439024390243905,Low,10
ST22,SKU03823,268,88,36,2025-05-12,180,232,3.0454545454545454,Low,10
ST17,SKU01264,485,100,39,2025-06-08,385,446,4.85,Low,10
ST15,SKU02386,112,31,7,2025-05-21,81,105,3.6129032258064515,Low,10
ST30,SKU00974,0,34,8,2025-08-14,-34,-8,0.0,Critical,100
ST16,SKU03254,292,80,26,2025-05-27,212,266,3.65,Low,10
ST23,SKU01981,364,75,15,2025-07-31,289,349,4.8533333333333335,Low,10
ST11,SKU02681,259,63,15,2025-08-03,196,244,4.111111111111111,Low,10
ST02,SKU03090,384,89,25,2025-07-04,295,359,4.314606741573034,Low,10
ST19,SKU03030,0,63,18,2025-08-26,-63,-18,0.0,Critical,100
ST22,SKU02776,0,47,15,2025-08-24,-47,-15,0.0,Critical,100
ST03,SKU02268,0,29,7,2025-10-10,-29,-7,0.0,Critical,100
ST15,SKU01339,391,77,33,2025-06-16,314,358,5.077922077922078,Low,10
ST11,SKU01863,109,31,14,2025-07-16,78,95,3.5161290322580645,Low,10
ST04,SKU02907,341,94,44,2025-08-29,247,297,3.627659574468085,Low,10
ST28,SKU03493,179,39,11,2025-06-12,140,168,4.589743589743589,Low,10
ST04,SKU00692,0,88,19,2025-08-16,-88,-19,0.0,Critical,100
ST07,SKU02387,163,29,8,2025-08-27,134,155,5.620689655172414,Low,10
ST01,SKU04824,0,69,25,2025-09-17,-69,-25,0.0,Critical,100
ST27,SKU01578,0,52,23,2025-09-25,-52,-23,0.0,Critical,100
ST06,SKU04902,385,74,34,2025-07-13,311,351,5.202702702702703,Low,10
ST11,SKU03031,588,98,45,2025-05-07,490,543,6.0,Low,10
ST28,SKU02217,488,95,22,2025-05-28,393,466,5.136842105263158,Low,10
ST28,SKU00002,0,100,28,2025-09-01,-100,-28,0.0,Critical,100
ST17,SKU04768,387,71,31,2025-07-25,316,356,5.450704225352113,Low,10
ST12,SKU02209,432,90,36,2025-07-09,342,396,4.8,Low,10
ST29,SKU03839,298,71,23,2025-06-18,227,275,4.197183098591549,Low,10
ST22,SKU00682,271,68,34,2025-05-16,203,237,3.985294117647059,Low,10
ST05,SKU01038,297,62,19,2025-08-18,235,278,4.790322580645161,Low,10
ST20,SKU04019,381,72,32,2025-06-11,309,349,5.291666666666667,Low,10
ST18,SKU03192,101,22,8,2025-06-15,79,93,4.590909090909091,Low,10
ST27,SKU00531,0,99,34,2025-10-02,-99,-34,0.0,Critical,100
ST25,SKU01919,402,94,23,2025-07-02,308,379,4.276595744680851,Low,10
ST04,SKU01042,211,66,32,2025-05-12,145,179,3.196969696969697,Low,10
ST28,SKU01170,0,66,24,2025-08-05,-66,-24,0.0,Critical,100
ST02,SKU02164,61,20,8,2025-05-23,41,53,3.05,Low,10
ST07,SKU02279,307,54,23,2025-07-05,253,284,5.685185185185185,Low,10
ST24,SKU04663,0,68,19,2025-09-30,-68,-19,0.0,Critical,100
ST17,SKU03492,148,36,8,2025-07-23,112,140,4.111111111111111,Low,10
ST01,SKU04945,119,20,5,2025-05-25,99,114,5.95,Low,10
ST13,SKU04016,0,99,39,2025-09-21,-99,-39,0.0,Critical,100
ST11,SKU03152,313,85,35,2025-05-21,228,278,3.6823529411764704,Low,10
ST28,SKU02567,70,21,6,2025-05-09,49,64,3.3333333333333335,Low,10
ST04,SKU01981,359,86,19,2025-07-30,273,340,4.174418604651163,Low,10
ST22,SKU00574,243,58,15,2025-07-18,185,228,4.189655172413793,Low,10
ST20,SKU01696,277,61,30,2025-05-15,216,247,4.540983606557377,Low,10
ST09,SKU03493,332,84,39,2025-06-30,248,293,3.9523809523809526,Low,10
ST24,SKU00354,110,34,12,2025-05-07,76,98,3.235294117647059,Low,10
ST27,SKU04035,0,72,17,2025-09-19,-72,-17,0.0,Critical,100
ST08,SKU01578,0,59,26,2025-08-09,-59,-26,0.0,Critical,100
ST30,SKU01337,230,52,18,2025-07-09,178,212,4.423076923076923,Low,10
ST20,SKU00649,266,86,29,2025-08-23,180,237,3.0930232558139537,Low,10
ST06,SKU02700,362,87,33,2025-07-28,275,329,4.160919540229885,Low,10
ST09,SKU02217,267,78,31,2025-06-03,189,236,3.423076923076923,Low,10
ST24,SKU03737,137,31,9,2025-07-07,106,128,4.419354838709677,Low,10
ST10,SKU03839,217,39,15,2025-07-18,178,202,5.564102564102564,Low,10
ST20,SKU02046,0,62,15,2025-08-31,-62,-15,0.0,Critical,100
ST03,SKU00416,0,27,13,2025-09-02,-27,-13,0.0,Critical,100
ST13,SKU03090,255,58,21,2025-05-16,197,234,4.396551724137931,Low,10
ST30,SKU04491,482,81,30,2025-06-21,401,452,5.950617283950617,Low,10
ST11,SKU04212,301,52,26,2025-08-07,249,275,5.788461538461538,Low,10
ST16,SKU00355,354,61,22,2025-08-05,293,332,5.80327868852459,Low,10
ST28,SKU03627,111,32,12,2025-06-04,79,99,3.46875,Low,10
ST23,SKU01068,230,40,16,2025-08-23,190,214,5.75,Low,10
ST26,SKU01568,453,84,32,2025-05-28,369,421,5.392857142857143,Low,10
ST24,SKU04905,296,75,28,2025-06-23,221,268,3.9466666666666668,Low,10
ST05,SKU04663,0,36,7,2025-09-30,-36,-7,0.0,Critical,100
ST15,SKU04856,229,55,22,2025-06-28,174,207,4.163636363636364,Low,10
ST18,SKU02387,180,36,12,2025-05-24,144,168,5.0,Low,10
ST28,SKU04795,509,87,19,2025-05-11,422,490,5.850574712643678,Low,10
ST09,SKU02567,165,31,8,2025-07-20,134,157,5.32258064516129,Low,10
ST28,SKU02580,178,50,11,2025-07-31,128,167,3.56,Low,10
ST26,SKU00521,270,60,18,2025-08-19,210,252,4.5,Low,10
ST17,SKU04902,313,93,25,2025-05-25,220,288,3.3655913978494625,Low,10
ST22,SKU03031,336,73,36,2025-05-27,263,300,4.602739726027397,Low,10
ST24,SKU01414,0,80,35,2025-08-12,-80,-35,0.0,Critical,100
ST20,SKU04153,220,38,11,2025-05-25,182,209,5.7894736842105265,Low,10
ST13,SKU00996,0,92,41,2025-09-20,-92,-41,0.0,Critical,100
ST30,SKU04612,500,90,36,2025-05-29,410,464,5.555555555555555,Low,10
ST16,SKU02462,0,71,23,2025-08-28,-71,-23,0.0,Critical,100
ST23,SKU01189,0,44,21,2025-10-03,-44,-21,0.0,Critical,100
ST12,SKU03740,345,95,20,2025-05-23,250,325,3.6315789473684212,Low,10
ST05,SKU00354,260,84,31,2025-06-27,176,229,3.0952380952380953,Low,10
ST13,SKU02164,352,90,36,2025-06-08,262,316,3.911111111111111,Low,10
ST18,SKU02279,315,84,37,2025-08-16,231,278,3.75,Low,10
ST23,SKU00371,104,20,8,2025-08-11,84,96,5.2,Low,10
ST12,SKU04679,145,38,14,2025-05-30,107,131,3.8157894736842106,Low,10
ST19,SKU01420,0,99,35,2025-10-09,-99,-35,0.0,Critical,100
ST22,SKU02923,0,29,10,2025-09-04,-29,-10,0.0,Critical,100
ST01,SKU04261,143,47,18,2025-05-12,96,125,3.0425531914893615,Low,10
ST01,SKU02046,0,46,12,2025-10-02,-46,-12,0.0,Critical,100
ST30,SKU02747,0,72,27,2025-08-24,-72,-27,0.0,Critical,100
ST30,SKU00532,186,50,16,2025-05-15,136,170,3.72,Low,10
ST21,SKU04913,0,63,26,2025-08-25,-63,-26,0.0,Critical,100
ST23,SKU01310,389,65,27,2025-07-24,324,362,5.984615384615385,Low,10
ST09,SKU03627,372,63,29,2025-06-22,309,343,5.904761904761905,Low,10
ST05,SKU04905,122,31,9,2025-06-18,91,113,3.935483870967742,Low,10
ST29,SKU00832,0,48,14,2025-08-26,-48,-14,0.0,Critical,100
ST03,SKU03812,0,45,18,2025-10-04,-45,-18,0.0,Critical,100
ST25,SKU01356,271,46,11,2025-06-01,225,260,5.891304347826087,Low,10
ST09,SKU04795,207,50,20,2025-08-05,157,187,4.14,Low,10
ST28,SKU02822,186,48,17,2025-08-24,138,169,3.875,Low,10
ST09,SKU02580,354,72,16,2025-05-16,282,338,4.916666666666667,Low,10
ST23,SKU00263,0,74,29,2025-09-11,-74,-29,0.0,Critical,100
ST21,SKU01651,142,25,9,2025-07-06,117,133,5.68,Low,10
ST21,SKU01880,348,92,26,2025-08-08,256,322,3.782608695652174,Low,10
ST07,SKU03931,205,64,20,2025-05-30,141,185,3.203125,Low,10
ST07,SKU03702,0,56,18,2025-08-05,-56,-18,0.0,Critical,100
ST05,SKU01643,212,53,26,2025-08-16,159,186,4.0,Low,10
ST29,SKU04215,350,89,42,2025-08-08,261,308,3.932584269662921,Low,10
ST01,SKU04153,187,61,14,2025-09-02,126,173,3.0655737704918034,Low,10
ST03,SKU00550,163,30,10,2025-08-24,133,153,5.433333333333334,Low,10
ST16,SKU04919,196,42,11,2025-07-19,154,185,4.666666666666667,Low,10
ST30,SKU02639,395,90,25,2025-09-01,305,370,4.388888888888889,Low,10
ST16,SKU04690,109,21,8,2025-07-20,88,101,5.190476190476191,Low,10
ST04,SKU01189,0,33,7,2025-09-20,-33,-7,0.0,Critical,100
ST02,SKU04526,171,29,13,2025-07-03,142,158,5.896551724137931,Low,10
ST05,SKU04797,466,82,29,2025-05-20,384,437,5.682926829268292,Low,10
ST12,SKU01538,383,78,34,2025-08-30,305,349,4.910256410256411,Low,10
ST22,SKU04212,327,63,16,2025-08-23,264,311,5.190476190476191,Low,10
ST13,SKU04392,217,50,21,2025-07-21,167,196,4.34,Low,10
ST18,SKU00535,129,25,12,2025-08-16,104,117,5.16,Low,10
ST30,SKU03807,167,31,11,2025-07-07,136,156,5.387096774193548,Low,10
ST20,SKU01133,301,80,35,2025-06-24,221,266,3.7625,Low,10
ST30,SKU01592,208,55,23,2025-06-28,153,185,3.7818181818181817,Low,10
ST04,SKU00371,336,96,35,2025-08-24,240,301,3.5,Low,10
ST14,SKU00830,0,81,34,2025-10-07,-81,-34,0.0,Critical,100
ST07,SKU04052,396,84,29,2025-05-11,312,367,4.714285714285714,Low,10
ST26,SKU04856,480,86,35,2025-07-12,394,445,5.5813953488372094,Low,10
ST07,SKU03823,232,42,10,2025-07-22,190,222,5.523809523809524,Low,10
ST19,SKU01662,0,32,12,2025-10-07,-32,-12,0.0,Critical,100
ST19,SKU01433,448,87,32,2025-08-16,361,416,5.149425287356322,Low,10
ST13,SKU03574,89,25,8,2025-05-22,64,81,3.56,Low,10
ST06,SKU04352,460,98,23,2025-07-04,362,437,4.6938775510204085,Low,10
ST04,SKU01310,105,20,7,2025-06-16,85,98,5.25,Low,10
ST03,SKU04054,254,68,34,2025-07-09,186,220,3.735294117647059,Low,10
ST23,SKU04706,417,78,23,2025-05-28,339,394,5.346153846153846,Low,10
ST17,SKU03171,0,84,42,2025-08-09,-84,-42,0.0,Critical,100
ST10,SKU04215,121,28,12,2025-07-14,93,109,4.321428571428571,Low,10
ST29,SKU04228,350,76,23,2025-07-25,274,327,4.605263157894737,Low,10
ST25,SKU00551,272,68,27,2025-07-31,204,245,4.0,Low,10
ST21,SKU01075,145,26,7,2025-06-25,119,138,5.576923076923077,Low,10
ST02,SKU04768,181,33,8,2025-05-17,148,173,5.484848484848484,Low,10
ST07,SKU00682,129,29,13,2025-05-26,100,116,4.448275862068965,Low,10
ST19,SKU00507,303,74,32,2025-06-11,229,271,4.094594594594595,Low,10
ST10,SKU00953,0,57,19,2025-09-19,-57,-19,0.0,Critical,100
ST13,SKU02648,0,98,40,2025-09-20,-98,-40,0.0,Critical,100
ST27,SKU00331,261,44,15,2025-08-11,217,246,5.931818181818182,Low,10
ST15,SKU01031,316,64,25,2025-07-13,252,291,4.9375,Low,10
ST22,SKU00024,566,100,23,2025-08-26,466,543,5.66,Low,10
ST27,SKU04532,169,37,14,2025-07-07,132,155,4.5675675675675675,Low,10
ST09,SKU00728,0,28,14,2025-10-05,-28,-14,0.0,Critical,100
ST14,SKU03058,293,52,11,2025-08-06,241,282,5.634615384615385,Low,10
ST07,SKU02079,0,95,44,2025-09-22,-95,-44,0.0,Critical,100
ST02,SKU03950,414,79,24,2025-06-28,335,390,5.2405063291139244,Low,10
ST19,SKU01675,234,72,22,2025-06-20,162,212,3.25,Low,10
ST15,SKU04414,306,80,33,2025-07-22,226,273,3.825,Low,10
ST20,SKU00328,0,91,43,2025-09-14,-91,-43,0.0,Critical,100
ST26,SKU04280,0,25,6,2025-09-16,-25,-6,0.0,Critical,100
ST07,SKU01032,114,23,8,2025-08-21,91,106,4.956521739130435,Low,10
ST10,SKU01303,386,83,19,2025-08-02,303,367,4.650602409638554,Low,10
ST19,SKU00628,0,45,12,2025-10-01,-45,-12,0.0,Critical,100
ST27,SKU04653,183,43,16,2025-08-27,140,167,4.255813953488372,Low,10
ST04,SKU00734,166,41,20,2025-05-08,125,146,4.048780487804878,Low,10
ST21,SKU04350,0,97,29,2025-09-28,-97,-29,0.0,Critical,100
ST14,SKU03179,439,95,20,2025-06-05,344,419,4.621052631578947,Low,10
ST07,SKU01971,411,92,39,2025-05-10,319,372,4.467391304347826,Low,10
ST22,SKU01542,551,100,20,2025-05-08,451,531,5.51,Low,10
ST18,SKU04052,122,23,7,2025-07-22,99,115,5.304347826086956,Low,10
ST20,SKU00449,257,79,30,2025-08-07,178,227,3.2531645569620253,Low,10
ST18,SKU03823,488,93,20,2025-07-09,395,468,5.247311827956989,Low,10
ST06,SKU02500,207,65,26,2025-06-17,142,181,3.1846153846153844,Low,10
ST06,SKU00285,0,92,27,2025-09-03,-92,-27,0.0,Critical,100
ST26,SKU04401,103,31,8,2025-06-23,72,95,3.3225806451612905,Low,10
ST07,SKU01153,0,97,21,2025-09-13,-97,-21,0.0,Critical,100
ST07,SKU03139,422,76,34,2025-05-26,346,388,5.552631578947368,Low,10
ST05,SKU03295,135,41,10,2025-08-09,94,125,3.292682926829268,Low,10
ST19,SKU00978,316,73,35,2025-08-26,243,281,4.328767123287672,Low,10
ST19,SKU02964,150,29,6,2025-05-20,121,144,5.172413793103448,Low,10
ST19,SKU00749,502,97,29,2025-05-11,405,473,5.175257731958763,Low,10
ST08,SKU04532,138,36,17,2025-06-11,102,121,3.8333333333333335,Low,10
ST08,SKU00331,133,36,12,2025-08-21,97,121,3.6944444444444446,Low,10
ST18,SKU03005,115,32,6,2025-05-18,83,109,3.59375,Low,10
ST20,SKU03603,467,79,18,2025-07-27,388,449,5.9113924050632916,Low,10
ST18,SKU02776,0,32,10,2025-08-08,-32,-10,0.0,Critical,100
ST30,SKU04062,231,39,19,2025-05-11,192,212,5.923076923076923,Low,10
ST11,SKU01568,313,96,20,2025-07-15,217,293,3.2604166666666665,Low,10
ST29,SKU04591,472,99,47,2025-06-29,373,425,4.767676767676767,Low,10
ST27,SKU03727,0,54,18,2025-10-07,-54,-18,0.0,Critical,100
ST20,SKU04771,497,96,35,2025-08-25,401,462,5.177083333333333,Low,10
ST14,SKU04468,311,59,19,2025-08-28,252,292,5.271186440677966,Low,10
ST14,SKU02253,171,48,16,2025-08-09,123,155,3.5625,Low,10
ST07,SKU01045,0,34,13,2025-09-18,-34,-13,0.0,Critical,100
ST29,SKU03773,191,54,20,2025-05-27,137,171,3.537037037037037,Low,10
ST15,SKU03609,306,73,29,2025-06-27,233,277,4.191780821917808,Low,10
ST08,SKU04653,216,60,16,2025-05-31,156,200,3.6,Low,10
ST30,SKU04412,231,68,31,2025-05-29,163,200,3.3970588235294117,Low,10
ST13,SKU04768,141,32,14,2025-07-10,109,127,4.40625,Low,10
ST28,SKU01104,212,46,10,2025-07-09,166,202,4.608695652173913,Low,10
ST12,SKU03311,193,44,14,2025-06-11,149,179,4.386363636363637,Low,10
ST19,SKU00052,290,87,25,2025-08-16,203,265,3.3333333333333335,Low,10
ST19,SKU02038,262,74,18,2025-08-12,188,244,3.5405405405405403,Low,10
ST10,SKU02484,0,30,12,2025-10-05,-30,-12,0.0,Critical,100
ST24,SKU00167,181,54,26,2025-08-21,127,155,3.3518518518518516,Low,10
ST03,SKU03491,109,24,6,2025-07-29,85,103,4.541666666666667,Low,10
ST01,SKU04879,347,72,18,2025-08-04,275,329,4.819444444444445,Low,10
ST27,SKU03848,95,20,7,2025-08-14,75,88,4.75,Low,10
ST13,SKU03950,327,82,38,2025-07-05,245,289,3.9878048780487805,Low,10
ST20,SKU00691,241,59,28,2025-05-28,182,213,4.084745762711864,Low,10
ST16,SKU00986,141,43,14,2025-05-07,98,127,3.2790697674418605,Low,10
ST26,SKU04414,369,99,28,2025-07-13,270,341,3.727272727272727,Low,10
ST12,SKU04250,457,80,27,2025-06-20,377,430,5.7125,Low,10
ST19,SKU00991,418,98,42,2025-09-02,320,376,4.26530612244898,Low,10
ST01,SKU03603,245,81,18,2025-08-02,164,227,3.0246913580246915,Low,10
ST26,SKU01152,0,98,43,2025-09-17,-98,-43,0.0,Critical,100
ST19,SKU04145,148,36,8,2025-07-31,112,140,4.111111111111111,Low,10
ST10,SKU04591,174,48,16,2025-07-24,126,158,3.625,Low,10
ST01,SKU05000,121,21,10,2025-05-26,100,111,5.761904761904762,Low,10
ST08,SKU03727,0,45,21,2025-10-06,-45,-21,0.0,Critical,100
ST27,SKU01754,528,89,21,2025-05-31,439,507,5.932584269662922,Low,10
ST27,SKU03740,213,48,21,2025-05-07,165,192,4.4375,Low,10
ST06,SKU04849,506,88,19,2025-07-24,418,487,5.75,Low,10
ST30,SKU03257,457,79,38,2025-07-21,378,419,5.784810126582278,Low,10
ST14,SKU04710,0,23,7,2025-09-19,-23,-7,0.0,Critical,100
ST10,SKU03773,476,92,43,2025-08-08,384,433,5.173913043478261,Low,10
ST12,SKU00170,120,38,9,2025-07-26,82,111,3.1578947368421053,Low,10
ST19,SKU01112,267,52,22,2025-07-06,215,245,5.134615384615385,Low,10
ST17,SKU02500,255,50,11,2025-06-22,205,244,5.1,Low,10
ST17,SKU00285,0,83,33,2025-09-10,-83,-33,0.0,Critical,100
ST15,SKU03851,0,95,42,2025-09-01,-95,-42,0.0,Critical,100
ST30,SKU04654,157,31,10,2025-05-12,126,147,5.064516129032258,Low,10
ST18,SKU01153,0,23,11,2025-09-04,-23,-11,0.0,Critical,100
ST18,SKU03139,236,51,24,2025-07-23,185,212,4.627450980392157,Low,10
ST15,SKU01407,445,98,31,2025-07-06,347,414,4.540816326530612,Low,10
ST21,SKU04605,223,39,18,2025-08-08,184,205,5.717948717948718,Low,10
ST09,SKU01104,173,42,13,2025-06-16,131,160,4.119047619047619,Low,10
ST07,SKU00240,307,57,24,2025-05-15,250,283,5.385964912280702,Low,10
ST10,SKU04941,268,55,26,2025-05-20,213,242,4.872727272727273,Low,10
ST05,SKU00167,130,25,10,2025-08-26,105,120,5.2,Low,10
ST29,SKU00524,95,20,5,2025-07-23,75,90,4.75,Low,10
ST03,SKU03504,392,88,20,2025-06-27,304,372,4.454545454545454,Low,10
ST01,SKU00691,145,30,8,2025-06-07,115,137,4.833333333333333,Low,10
ST09,SKU02501,397,81,23,2025-05-10,316,374,4.901234567901234,Low,10
ST14,SKU04831,125,36,15,2025-08-08,89,110,3.4722222222222223,Low,10
ST09,SKU00286,0,89,40,2025-08-29,-89,-40,0.0,Critical,100
ST28,SKU02514,355,99,22,2025-08-14,256,333,3.585858585858586,Low,10
ST29,SKU03907,0,60,30,2025-08-19,-60,-30,0.0,Critical,100
ST12,SKU00062,0,99,22,2025-08-25,-99,-22,0.0,Critical,100
ST27,SKU03043,293,91,34,2025-08-13,202,259,3.21978021978022,Low,10
ST18,SKU01274,0,40,15,2025-09-23,-40,-15,0.0,Critical,100
ST11,SKU00066,257,68,30,2025-09-02,189,227,3.7794117647058822,Low,10
ST21,SKU04726,460,91,18,2025-07-31,369,442,5.054945054945055,Low,10
ST07,SKU04791,282,75,25,2025-08-24,207,257,3.76,Low,10
ST26,SKU03609,156,28,6,2025-05-14,128,150,5.571428571428571,Low,10
ST19,SKU00186,346,83,28,2025-06-24,263,318,4.168674698795181,Low,10
ST29,SKU00645,284,53,18,2025-06-17,231,266,5.3584905660377355,Low,10
ST08,SKU01754,357,73,15,2025-07-28,284,342,4.890410958904109,Low,10
ST08,SKU03740,279,62,19,2025-07-19,217,260,4.5,Low,10
ST06,SKU00890,480,97,33,2025-06-13,383,447,4.948453608247423,Low,10
ST14,SKU02737,0,32,14,2025-09-08,-32,-14,0.0,Critical,100
ST07,SKU03744,159,47,18,2025-06-15,112,141,3.382978723404255,Low,10
ST13,SKU03266,390,69,27,2025-07-04,321,363,5.6521739130434785,Low,10
ST01,SKU03966,237,44,19,2025-06-16,193,218,5.386363636363637,Low,10
ST20,SKU01993,0,59,28,2025-09-20,-59,-28,0.0,Critical,100
ST03,SKU00363,0,85,27,2025-09-20,-85,-27,0.0,Critical,100
ST01,SKU01751,0,100,34,2025-09-21,-100,-34,0.0,Critical,100
ST30,SKU00466,369,91,45,2025-07-20,278,324,4.054945054945055,Low,10
ST15,SKU01649,184,39,12,2025-05-12,145,172,4.717948717948718,Low,10
ST28,SKU03803,271,83,34,2025-08-06,188,237,3.2650602409638556,Low,10
ST14,SKU03905,367,96,45,2025-07-29,271,322,3.8229166666666665,Low,10
ST30,SKU00237,336,76,20,2025-06-22,260,316,4.421052631578948,Low,10
ST28,SKU03574,293,51,13,2025-07-03,242,280,5.745098039215686,Low,10
ST11,SKU04388,267,53,19,2025-06-22,214,248,5.037735849056604,Low,10
ST06,SKU02997,536,96,42,2025-07-16,440,494,5.583333333333333,Low,10
ST09,SKU04729,189,56,21,2025-07-15,133,168,3.375,Low,10
ST09,SKU02514,327,63,13,2025-06-23,264,314,5.190476190476191,Low,10
ST02,SKU03292,0,93,32,2025-09-09,-93,-32,0.0,Critical,100
ST12,SKU02519,293,57,17,2025-05-09,236,276,5.140350877192983,Low,10
ST10,SKU03907,0,64,19,2025-09-10,-64,-19,0.0,Critical,100
ST17,SKU04849,72,24,5,2025-05-09,48,67,3.0,Low,10
ST20,SKU02114,206,44,21,2025-06-22,162,185,4.681818181818182,Low,10
ST26,SKU03851,0,79,35,2025-08-29,-79,-35,0.0,Critical,100
ST26,SKU03622,0,86,18,2025-09-01,-86,-18,0.0,Critical,100
ST10,SKU00874,167,33,11,2025-07-31,134,156,5.0606060606060606,Low,10
ST15,SKU02938,434,92,21,2025-05-24,342,413,4.717391304347826,Low,10
ST18,SKU00240,354,80,28,2025-07-05,274,326,4.425,Low,10
ST04,SKU00305,175,50,13,2025-07-10,125,162,3.5,Low,10
ST23,SKU02533,281,70,15,2025-06-06,211,266,4.014285714285714,Low,10
ST26,SKU00589,423,99,45,2025-06-01,324,378,4.2727272727272725,Low,10
ST07,SKU01542,492,89,25,2025-08-24,403,467,5.52808988764045,Low,10
ST12,SKU02640,0,97,43,2025-08-15,-97,-43,0.0,Critical,100
ST19,SKU03582,319,57,17,2025-06-18,262,302,5.5964912280701755,Low,10
ST29,SKU02055,144,30,14,2025-05-16,114,130,4.8,Low,10
ST15,SKU04106,344,69,16,2025-07-11,275,328,4.9855072463768115,Low,10
ST27,SKU03177,400,76,25,2025-06-25,324,375,5.2631578947368425,Low,10
ST20,SKU00020,0,54,26,2025-09-23,-54,-26,0.0,Critical,100
ST09,SKU03803,187,57,17,2025-08-15,130,170,3.280701754385965,Low,10
ST28,SKU01830,341,64,16,2025-07-21,277,325,5.328125,Low,10
ST11,SKU04401,310,84,31,2025-05-21,226,279,3.6904761904761907,Low,10
ST14,SKU04147,203,52,17,2025-07-08,151,186,3.9038461538461537,Low,10
ST26,SKU03743,0,92,21,2025-09-23,-92,-21,0.0,Critical,100
ST07,SKU02710,312,78,17,2025-06-02,234,295,4.0,Low,10
ST22,SKU00066,569,97,44,2025-08-28,472,525,5.865979381443299,Low,10
